    0 	     1
    1 	     2
    2 	     2
    3 	     3
    4 	     2
    5 	     3
    6 	     3
    7 	     2
    8 	     2
    9 	     3
   10 	     1
   11 	     3
   12 	     2
   13 	     1
   14 	     3
   15 	     1
   16 	     1
   17 	     1
   18 	     1
   19 	     1
   20 	     1
   21 	     1
   22 	     1
   23 	     1
   24 	     1
   25 	     2
   26 	     2
   27 	     2
   28 	     4
   29 	     2
   30 	     2
   31 	     1
   32 	     1
   33 	     1
   34 	     1
   35 	     1
   36 	     1
   37 	     1
   38 	     1
   39 	     1
   40 	     1
   41 	     1
   42 	     1
   43 	     2
   44 	     2
   45 	     5
   46 	     2
   47 	     2
   48 	     1
   49 	     1
   50 	     1
   51 	     2
   52 	     1
   53 	     1
   54 	     1
   55 	     1
   56 	     1
   57 	     1
   58 	     1
   59 	     1
   60 	     1
   61 	     1
   62 	     1
   63 	     1
   64 	     2
   65 	     2
   66 	     2
   67 	     2
   68 	     2
   69 	     2
   70 	     2
   71 	     2
   72 	     1
   73 	     2
   74 	     2
   75 	     2
   76 	     2
   77 	     2
   78 	     2
   79 	     1
   80 	     1
   81 	     2
   82 	     1
   83 	     2
   84 	     1
   85 	     1
   86 	     1
   87 	     1
   88 	     1
   89 	     1
   90 	     1
   91 	     1
   92 	     2
   93 	     2
   94 	     2
   95 	     2
   96 	     2
   97 	     2
   98 	     2
   99 	     3
  100 	     1
  101 	     2
  102 	     1
  103 	     2
  104 	     1
  105 	     2
  106 	     2
  107 	     1
  108 	     2
  109 	     2
  110 	     1
  111 	     1
  112 	     1
  113 	     2
  114 	     1
  115 	     3
  116 	     2
  117 	     1
  118 	     1
  119 	     1
  120 	     1
  121 	     1
  122 	     1
  123 	     1
  124 	     1
  125 	     2
  126 	     2
  127 	     3
  128 	     2
  129 	     2
  130 	     1
  131 	     2
  132 	     2
  133 	     3
  134 	     2
  135 	     1
  136 	     1
  137 	     1
  138 	     1
  139 	     1
  140 	     1
  141 	     1
  142 	     1
  143 	     1
  144 	     1
  145 	     1
  146 	     1
  147 	     1
  148 	     1
  149 	     2
  150 	     2
  151 	     2
  152 	     2
  153 	     2
  154 	     2
  155 	     1
  156 	     2
  157 	     2
  158 	     2
  159 	     2
  160 	     1
  161 	     1
  162 	     1
  163 	     2
  164 	     1
  165 	     1
  166 	     1
  167 	     1
  168 	     1
  169 	     1
  170 	     1
  171 	     1
  172 	     1
  173 	     1
  174 	     2
  175 	     2
  176 	     2
  177 	     2
  178 	     2
  179 	     2
  180 	     1
  181 	     2
  182 	     3
  183 	     1
  184 	     1
  185 	     1
  186 	     2
  187 	     1
  188 	     1
  189 	     1
  190 	     1
  191 	     1
  192 	     1
  193 	     1
  194 	     1
  195 	     1
  196 	     2
  197 	     2
  198 	     2
  199 	     2
  200 	     2
  201 	     1
  202 	     2
  203 	     2
  204 	     2
  205 	     1
  206 	     1
  207 	     1
  208 	     1
  209 	     1
  210 	     1
  211 	     2
  212 	     1
  213 	     1
  214 	     1
  215 	     2
  216 	     1
  217 	     1
  218 	     1
  219 	     1
  220 	     1
  221 	     2
  222 	     2
  223 	     2
  224 	     1
  225 	     2
  226 	     2
  227 	     2
  228 	     2
  229 	     2
  230 	     2
  231 	     2
  232 	     1
  233 	     1
  234 	     1
  235 	     1
  236 	     1
  237 	     1
  238 	     1
  239 	     1
  240 	     1
  241 	     1
  242 	     1
  243 	     1
  244 	     1
  245 	     2
  246 	     2
  247 	     2
  248 	     2
  249 	     2
  250 	     2
  251 	     1
  252 	     2
  253 	     2
  254 	     1
  255 	     1
  256 	     1
  257 	     1
  258 	     1
  259 	     2
  260 	     1
  261 	     2
  262 	     1
  263 	     1
  264 	     1
  265 	     1
  266 	     1
  267 	     1
  268 	     1
  269 	     1
  270 	     2
  271 	     2
  272 	     2
  273 	     2
  274 	     2
  275 	     2
  276 	     2
  277 	     1
  278 	     1
  279 	     1
  280 	     1
  281 	     1
  282 	     2
  283 	     1
  284 	     1
  285 	     1
  286 	     2
  287 	     1
  288 	     1
  289 	     1
  290 	     1
  291 	     1
  292 	     2
  293 	     2
  294 	     1
  295 	     2
  296 	     2
  297 	     2
  298 	     2
  299 	     2
  300 	     1
  301 	     2
  302 	     1
  303 	     2
  304 	     1
  305 	     1
  306 	     1
  307 	     1
  308 	     1
  309 	     1
  310 	     1
  311 	     1
  312 	     1
  313 	     2
  314 	     2
  315 	     2
  316 	     1
  317 	     2
  318 	     2
  319 	     2
  320 	     2
  321 	     2
  322 	     1
  323 	     2
  324 	     1
  325 	     1
  326 	     1
  327 	     1
  328 	     1
  329 	     1
  330 	     1
  331 	     1
  332 	     2
  333 	     1
  334 	     1
  335 	     2
  336 	     2
  337 	     2
  338 	     2
  339 	     2
  340 	     2
  341 	     1
  342 	     1
  343 	     1
  344 	     2
  345 	     1
  346 	     1
  347 	     1
  348 	     2
  349 	     1
  350 	     1
  351 	     1
  352 	     1
  353 	     1
  354 	     1
  355 	     2
  356 	     2
  357 	     2
  358 	     2
  359 	     2
  360 	     1
  361 	     1
  362 	     1
  363 	     1
  364 	     2
  365 	     2
  366 	     1
  367 	     1
  368 	     1
  369 	     2
  370 	     2
  371 	     1
  372 	     1
  373 	     1
  374 	     1
  375 	     1
  376 	     2
  377 	     2
  378 	     2
  379 	     2
  380 	     2
  381 	     2
  382 	     2
  383 	     1
  384 	     1
  385 	     1
  386 	     1
  387 	     2
  388 	     2
  389 	     1
  390 	     1
  391 	     1
  392 	     1
  393 	     1
  394 	     1
  395 	     1
  396 	     1
  397 	     1
  398 	     2
  399 	     2
  400 	     2
  401 	     2
  402 	     1
  403 	     2
  404 	     3
  405 	     2
  406 	     2
  407 	     1
  408 	     1
  409 	     1
  410 	     2
  411 	     1
  412 	     1
  413 	     1
  414 	     1
  415 	     1
  416 	     1
  417 	     1
  418 	     2
  419 	     2
  420 	     2
  421 	     2
  422 	     2
  423 	     2
  424 	     2
  425 	     2
  426 	     3
  427 	     1
  428 	     1
  429 	     1
  430 	     1
  431 	     1
  432 	     1
  433 	     1
  434 	     1
  435 	     1
  436 	     1
  437 	     1
  438 	     1
  439 	     1
  440 	     2
  441 	     2
  442 	     2
  443 	     2
  444 	     1
  445 	     1
  446 	     2
  447 	     2
  448 	     2
  449 	     2
  450 	     2
  451 	     2
  452 	     1
  453 	     2
  454 	     3
  455 	     1
  456 	     1
  457 	     1
  458 	     1
  459 	     1
  460 	     1
  461 	     1
  462 	     1
  463 	     1
  464 	     2
  465 	     2
  466 	     2
  467 	     2
  468 	     2
  469 	     1
  470 	     2
  471 	     2
  472 	     2
  473 	     2
  474 	     1
  475 	     1
  476 	     1
  477 	     1
  478 	     1
  479 	     1
  480 	     1
  481 	     1
  482 	     1
  483 	     1
  484 	     2
  485 	     1
  486 	     1
  487 	     1
  488 	     1
  489 	     1
  490 	     2
  491 	     2
  492 	     2
  493 	     1
  494 	     2
  495 	     2
  496 	     2
  497 	     2
  498 	     1
  499 	     2
  500 	     2
  501 	     1
  502 	     2
  503 	     1
  504 	     1
  505 	     1
  506 	     1
  507 	     1
  508 	     1
  509 	     1
  510 	     1
  511 	     2
  512 	     2
  513 	     2
  514 	     2
  515 	     2
  516 	     1
  517 	     2
  518 	     1
  519 	     2
  520 	     2
  521 	     2
  522 	     1
  523 	     1
  524 	     2
  525 	     1
  526 	     1
  527 	     1
  528 	     1
  529 	     1
  530 	     1
  531 	     1
  532 	     1
  533 	     1
  534 	     1
  535 	     2
  536 	     2
  537 	     2
  538 	     2
  539 	     2
  540 	     2
  541 	     2
  542 	     1
  543 	     1
  544 	     1
  545 	     1
  546 	     2
  547 	     1
  548 	     1
  549 	     1
  550 	     1
