    0 	     1
    1 	     2
    2 	     2
    3 	     2
    4 	     2
    5 	     3
    6 	     2
    7 	     2
    8 	     3
    9 	     3
   10 	     2
   11 	     2
   12 	     2
   13 	     2
   14 	     3
   15 	     1
   16 	     3
   17 	     2
   18 	     2
   19 	     1
   20 	     3
   21 	     1
   22 	     1
   23 	     1
   24 	     1
   25 	     1
   26 	     1
   27 	     1
   28 	     1
   29 	     1
   30 	     1
   31 	     2
   32 	     2
   33 	     2
   34 	     4
   35 	     2
   36 	     2
   37 	     1
   38 	     1
   39 	     1
   40 	     1
   41 	     1
   42 	     1
   43 	     1
   44 	     1
   45 	     1
   46 	     1
   47 	     1
   48 	     1
   49 	     2
   50 	     2
   51 	     5
   52 	     2
   53 	     2
   54 	     1
   55 	     1
   56 	     1
   57 	     2
   58 	     1
   59 	     1
   60 	     1
   61 	     1
   62 	     1
   63 	     1
   64 	     1
   65 	     1
   66 	     1
   67 	     1
   68 	     1
   69 	     1
   70 	     2
   71 	     2
   72 	     1
   73 	     2
   74 	     1
   75 	     2
   76 	     2
   77 	     1
   78 	     2
   79 	     2
   80 	     2
   81 	     1
   82 	     2
   83 	     2
   84 	     1
   85 	     2
   86 	     2
   87 	     2
   88 	     2
   89 	     1
   90 	     1
   91 	     2
   92 	     1
   93 	     2
   94 	     1
   95 	     1
   96 	     1
   97 	     1
   98 	     1
   99 	     1
  100 	     1
  101 	     1
  102 	     2
  103 	     2
  104 	     2
  105 	     2
  106 	     2
  107 	     2
  108 	     2
  109 	     3
  110 	     1
  111 	     2
  112 	     1
  113 	     2
  114 	     1
  115 	     2
  116 	     2
  117 	     1
  118 	     2
  119 	     2
  120 	     1
  121 	     1
  122 	     1
  123 	     2
  124 	     1
  125 	     3
  126 	     2
  127 	     1
  128 	     1
  129 	     1
  130 	     1
  131 	     1
  132 	     1
  133 	     1
  134 	     1
  135 	     2
  136 	     2
  137 	     3
  138 	     2
  139 	     2
  140 	     1
  141 	     2
  142 	     2
  143 	     3
  144 	     2
  145 	     1
  146 	     1
  147 	     1
  148 	     1
  149 	     1
  150 	     1
  151 	     1
  152 	     1
  153 	     1
  154 	     1
  155 	     1
  156 	     1
  157 	     1
  158 	     1
  159 	     2
  160 	     2
  161 	     2
  162 	     2
  163 	     2
  164 	     2
  165 	     1
  166 	     2
  167 	     2
  168 	     2
  169 	     2
  170 	     1
  171 	     1
  172 	     1
  173 	     2
  174 	     1
  175 	     1
  176 	     1
  177 	     1
  178 	     1
  179 	     1
  180 	     1
  181 	     1
  182 	     1
  183 	     1
  184 	     2
  185 	     2
  186 	     2
  187 	     2
  188 	     2
  189 	     2
  190 	     1
  191 	     2
  192 	     3
  193 	     1
  194 	     1
  195 	     1
  196 	     2
  197 	     1
  198 	     1
  199 	     1
  200 	     1
  201 	     1
  202 	     1
  203 	     1
  204 	     1
  205 	     1
  206 	     2
  207 	     2
  208 	     2
  209 	     2
  210 	     2
  211 	     1
  212 	     2
  213 	     2
  214 	     2
  215 	     1
  216 	     1
  217 	     1
  218 	     1
  219 	     1
  220 	     1
  221 	     2
  222 	     1
  223 	     1
  224 	     1
  225 	     2
  226 	     1
  227 	     1
  228 	     1
  229 	     1
  230 	     1
  231 	     2
  232 	     2
  233 	     2
  234 	     1
  235 	     2
  236 	     2
  237 	     2
  238 	     2
  239 	     2
  240 	     2
  241 	     2
  242 	     1
  243 	     1
  244 	     1
  245 	     1
  246 	     1
  247 	     1
  248 	     1
  249 	     1
  250 	     1
  251 	     1
  252 	     1
  253 	     1
  254 	     1
  255 	     2
  256 	     2
  257 	     2
  258 	     2
  259 	     2
  260 	     2
  261 	     1
  262 	     2
  263 	     2
  264 	     1
  265 	     1
  266 	     1
  267 	     1
  268 	     1
  269 	     2
  270 	     1
  271 	     2
  272 	     1
  273 	     1
  274 	     1
  275 	     1
  276 	     1
  277 	     1
  278 	     1
  279 	     1
  280 	     2
  281 	     2
  282 	     2
  283 	     2
  284 	     2
  285 	     2
  286 	     2
  287 	     1
  288 	     1
  289 	     1
  290 	     1
  291 	     1
  292 	     2
  293 	     1
  294 	     1
  295 	     1
  296 	     2
  297 	     1
  298 	     1
  299 	     1
  300 	     1
  301 	     1
  302 	     2
  303 	     2
  304 	     1
  305 	     2
  306 	     2
  307 	     2
  308 	     2
  309 	     2
  310 	     1
  311 	     2
  312 	     1
  313 	     2
  314 	     1
  315 	     1
  316 	     1
  317 	     1
  318 	     1
  319 	     1
  320 	     1
  321 	     1
  322 	     1
  323 	     2
  324 	     2
  325 	     2
  326 	     1
  327 	     2
  328 	     2
  329 	     2
  330 	     2
  331 	     2
  332 	     1
  333 	     2
  334 	     1
  335 	     1
  336 	     1
  337 	     1
  338 	     1
  339 	     1
  340 	     1
  341 	     1
  342 	     2
  343 	     1
  344 	     1
  345 	     2
  346 	     2
  347 	     2
  348 	     2
  349 	     2
  350 	     2
  351 	     1
  352 	     1
  353 	     1
  354 	     2
  355 	     1
  356 	     1
  357 	     1
  358 	     2
  359 	     1
  360 	     1
  361 	     1
  362 	     1
  363 	     1
  364 	     1
  365 	     2
  366 	     2
  367 	     2
  368 	     2
  369 	     2
  370 	     1
  371 	     1
  372 	     1
  373 	     1
  374 	     2
  375 	     2
  376 	     1
  377 	     1
  378 	     1
  379 	     2
  380 	     2
  381 	     1
  382 	     1
  383 	     1
  384 	     1
  385 	     1
  386 	     2
  387 	     2
  388 	     2
  389 	     2
  390 	     2
  391 	     2
  392 	     2
  393 	     1
  394 	     1
  395 	     1
  396 	     1
  397 	     2
  398 	     2
  399 	     1
  400 	     1
  401 	     1
  402 	     1
  403 	     1
  404 	     1
  405 	     1
  406 	     1
  407 	     1
  408 	     2
  409 	     2
  410 	     2
  411 	     2
  412 	     1
  413 	     2
  414 	     3
  415 	     2
  416 	     2
  417 	     1
  418 	     1
  419 	     1
  420 	     2
  421 	     1
  422 	     1
  423 	     1
  424 	     1
  425 	     1
  426 	     1
  427 	     1
  428 	     2
  429 	     2
  430 	     2
  431 	     2
  432 	     2
  433 	     2
  434 	     2
  435 	     2
  436 	     3
  437 	     1
  438 	     1
  439 	     1
  440 	     1
  441 	     1
  442 	     1
  443 	     1
  444 	     1
  445 	     1
  446 	     1
  447 	     1
  448 	     1
  449 	     1
  450 	     2
  451 	     2
  452 	     2
  453 	     2
  454 	     1
  455 	     1
  456 	     2
  457 	     2
  458 	     2
  459 	     2
  460 	     2
  461 	     2
  462 	     1
  463 	     2
  464 	     3
  465 	     1
  466 	     1
  467 	     1
  468 	     1
  469 	     1
  470 	     1
  471 	     1
  472 	     1
  473 	     1
  474 	     2
  475 	     2
  476 	     2
  477 	     2
  478 	     2
  479 	     1
  480 	     2
  481 	     2
  482 	     2
  483 	     2
  484 	     1
  485 	     1
  486 	     1
  487 	     1
  488 	     1
  489 	     1
  490 	     1
  491 	     1
  492 	     1
  493 	     1
  494 	     2
  495 	     1
  496 	     1
  497 	     1
  498 	     1
  499 	     1
  500 	     2
  501 	     2
  502 	     2
  503 	     1
  504 	     2
  505 	     2
  506 	     2
  507 	     2
  508 	     1
  509 	     2
  510 	     2
  511 	     1
  512 	     2
  513 	     1
  514 	     1
  515 	     1
  516 	     1
  517 	     1
  518 	     1
  519 	     1
  520 	     1
  521 	     2
  522 	     2
  523 	     2
  524 	     2
  525 	     2
  526 	     1
  527 	     2
  528 	     1
  529 	     2
  530 	     2
  531 	     2
  532 	     1
  533 	     1
  534 	     2
  535 	     1
  536 	     1
  537 	     1
  538 	     1
  539 	     1
  540 	     1
  541 	     1
  542 	     1
  543 	     1
  544 	     1
  545 	     2
  546 	     2
  547 	     2
  548 	     2
  549 	     2
  550 	     2
